loaderTime, limit, dataLoader, format, deserializer, deserializerTime, dataLength, 
0.6574849486351013, 50, NSURLConnection, xml, KissXML, 0.05276995897293091, 26279, 
1.995797038078308, 100, NSURLConnection, xml, KissXML, 0.07164198160171509, 52545, 
1.972443997859955, 150, NSURLConnection, xml, KissXML, 0.106203019618988, 79639, 
1.941716015338898, 200, NSURLConnection, xml, KissXML, 0.1391100287437439, 105738, 
0.7797639966011047, 50, NSURLConnection, xml, TinyXML, 0.0648079514503479, 26150, 
1.057473003864288, 100, NSURLConnection, xml, TinyXML, 0.1133249998092651, 52859, 
1.266052007675171, 150, NSURLConnection, xml, TinyXML, 0.167805016040802, 79354, 
2.031286001205444, 200, NSURLConnection, xml, TinyXML, 0.2235109806060791, 106491, 
1.516748011112213, 50, NSURLConnection, xml, GoogleXML, 0.05031305551528931, 26635, 
1.072658002376556, 100, NSURLConnection, xml, GoogleXML, 0.08562099933624268, 52838, 
1.040382981300354, 150, NSURLConnection, xml, GoogleXML, 0.1097019910812378, 79551, 
1.320425987243652, 200, NSURLConnection, xml, GoogleXML, 0.1448459625244141, 106755, 
0.6697280406951904, 50, NSURLConnection, xml, APXML, 0.06958800554275513, 26385, 
0.8577769994735718, 100, NSURLConnection, xml, APXML, 0.129010021686554, 52707, 
1.296599984169006, 150, NSURLConnection, xml, APXML, 0.1902090311050415, 79485, 
1.346636950969696, 200, NSURLConnection, xml, APXML, 0.2514580488204956, 105627, 
0.5651050209999084, 50, NSURLConnection, pbuf, ProtocolBuffer, 0.03839904069900513, 13652, 
0.7769089937210083, 100, NSURLConnection, pbuf, ProtocolBuffer, 0.03504103422164917, 27474, 
1.598801970481873, 150, NSURLConnection, pbuf, ProtocolBuffer, 0.05111801624298096, 41071, 
1.176636040210724, 200, NSURLConnection, pbuf, ProtocolBuffer, 0.06694900989532471, 54921, 
0.646632969379425, 50, NSURLConnection, xml, AQXMLParser, 0.05739104747772217, 26404, 
1.068856000900269, 100, NSURLConnection, xml, AQXMLParser, 0.1065330505371094, 53114, 
1.336138010025024, 150, NSURLConnection, xml, AQXMLParser, 0.1595790386199951, 79345, 
1.258355021476746, 200, NSURLConnection, xml, AQXMLParser, 0.2114479541778564, 105829, 
1.538244009017944, 50, ASIHTTPRequest, json, TouchJSON, 0.04181599617004395, 21430, 
1.590613007545471, 100, ASIHTTPRequest, json, TouchJSON, 0.08205699920654297, 43011, 
1.963967025279999, 150, ASIHTTPRequest, json, TouchJSON, 0.1215310096740723, 64624, 
1.917551040649414, 200, ASIHTTPRequest, json, TouchJSON, 0.1591100096702576, 85407, 
0.6640889644622803, 50, ASIHTTPRequest, json, SBJSON, 0.03157496452331543, 21846, 
0.8835089802742004, 100, ASIHTTPRequest, json, SBJSON, 0.06236398220062256, 42831, 
1.066033005714417, 150, ASIHTTPRequest, json, SBJSON, 0.08791202306747437, 63877, 
1.345230996608734, 200, ASIHTTPRequest, json, SBJSON, 0.1168330311775208, 86095, 
0.696819007396698, 50, ASIHTTPRequest, json, JSONKit, 0.009736001491546631, 21387, 
0.9085520505905151, 100, ASIHTTPRequest, json, JSONKit, 0.02335798740386963, 43033, 
1.20202898979187, 150, ASIHTTPRequest, json, JSONKit, 0.03294402360916138, 64855, 
1.05698698759079, 200, ASIHTTPRequest, json, JSONKit, 0.04374897480010986, 86129, 
0.6954770088195801, 50, ASIHTTPRequest, json, YAJL, 0.02108001708984375, 21371, 
0.9110590219497681, 100, ASIHTTPRequest, json, YAJL, 0.03920602798461914, 43206, 
1.179883003234863, 150, ASIHTTPRequest, json, YAJL, 0.0565190315246582, 64910, 
1.382392048835754, 200, ASIHTTPRequest, json, YAJL, 0.07499700784683228, 85855, 
0.6270470023155212, 50, ASIHTTPRequest, json, BSJSON, 0.2246769666671753, 21434, 
1.005132973194122, 100, ASIHTTPRequest, json, BSJSON, 0.4435650110244751, 42951, 
1.089397966861725, 150, ASIHTTPRequest, json, BSJSON, 0.6662799715995789, 64497, 
1.487188994884491, 200, ASIHTTPRequest, json, BSJSON, 0.8889120221138, 86099, 
0.7487709522247314, 50, ASIHTTPRequest, yaml, YAML, 0.04513901472091675, 23085, 
