loaderTime, limit, dataLoader, format, deserializer, deserializerTime, dataLength, 
2.064256012439728, 100, NSURLConnection, xml, KissXML, 0.3361510038375854, 53087, 
1.867721974849701, 150, NSURLConnection, xml, KissXML, 0.4931380152702332, 78844, 
3.431968986988068, 200, NSURLConnection, xml, KissXML, 0.6958059668540955, 105686, 
1.654654026031494, 50, NSURLConnection, xml, TinyXML, 0.2841240167617798, 26771, 
2.165571987628937, 100, NSURLConnection, xml, TinyXML, 0.5612150430679321, 53072, 
3.318087995052338, 150, NSURLConnection, xml, TinyXML, 0.8563500046730042, 80041, 
3.955641031265259, 200, NSURLConnection, xml, TinyXML, 1.128015995025635, 105258, 
1.415130972862244, 50, NSURLConnection, xml, GoogleXML, 0.180653989315033, 26473, 
1.645351946353912, 100, NSURLConnection, xml, GoogleXML, 0.3602830171585083, 53287, 
1.78413599729538, 150, NSURLConnection, xml, GoogleXML, 0.5287709832191467, 78958, 
3.468191981315613, 200, NSURLConnection, xml, GoogleXML, 0.719871997833252, 105626, 
1.413302004337311, 50, NSURLConnection, xml, APXML, 0.3554869890213013, 26647, 
1.892104983329773, 100, NSURLConnection, xml, APXML, 0.7144680023193359, 52784, 
1.52872496843338, 150, NSURLConnection, xml, APXML, 1.044546008110046, 79403, 
4.573980987071991, 200, NSURLConnection, xml, APXML, 1.413914978504181, 105519, 
1.595676004886627, 50, NSURLConnection, pbuf, ProtocolBuffer, 0.08786600828170776, 14007, 
1.388988971710205, 100, NSURLConnection, pbuf, ProtocolBuffer, 0.1802360415458679, 27183, 
1.050373017787933, 150, NSURLConnection, pbuf, ProtocolBuffer, 0.2663519978523254, 40906, 
1.336522996425629, 200, NSURLConnection, pbuf, ProtocolBuffer, 0.3564090132713318, 54031, 
6.603787004947662, 50, NSURLConnection, xml, AQXMLParser, 0.3688900470733643, 26071, 
2.501469969749451, 100, NSURLConnection, xml, AQXMLParser, 0.6406439542770386, 53157, 
2.526604056358337, 150, NSURLConnection, xml, AQXMLParser, 0.9531970024108887, 79164, 
2.622720003128052, 200, NSURLConnection, xml, AQXMLParser, 1.292875945568085, 106174, 
1.263239026069641, 50, ASIHTTPRequest, json, TouchJSON, 0.2035800218582153, 21384, 
1.22327196598053, 100, ASIHTTPRequest, json, TouchJSON, 0.4047709703445435, 43175, 
2.238290011882782, 150, ASIHTTPRequest, json, TouchJSON, 0.60629802942276, 64989, 
2.154996991157532, 200, ASIHTTPRequest, json, TouchJSON, 0.7887060046195984, 85329, 
0.742544949054718, 50, ASIHTTPRequest, json, SBJSON, 0.1421100497245789, 21625, 
1.175049006938934, 100, ASIHTTPRequest, json, SBJSON, 0.2825800180435181, 43020, 
1.350023031234741, 150, ASIHTTPRequest, json, SBJSON, 0.4184489846229553, 64300, 
2.238566040992737, 200, ASIHTTPRequest, json, SBJSON, 0.5529450178146362, 86251, 
1.073678970336914, 50, ASIHTTPRequest, json, JSONKit, 0.06203001737594604, 21340, 
1.568831026554108, 100, ASIHTTPRequest, json, JSONKit, 0.1158599853515625, 42701, 
