format, deserializerTime, limit, loaderTime, dataLength, dataLoader, deserializer, 
xml, 0.06142902374267578, 200, 0.9810810089111328, 105349, NSURLConnection, TBXML, 
xml, 0.03795498609542847, 50, 0.4949300289154053, 26494, NSURLConnection, KissXML, 
xml, 0.06790196895599365, 100, 0.5897170305252075, 52953, NSURLConnection, KissXML, 
xml, 0.09978103637695312, 150, 0.8392809629440308, 79005, NSURLConnection, KissXML, 
xml, 0.1339629888534546, 200, 0.9684869647026062, 105569, NSURLConnection, KissXML, 
xml, 0.0750429630279541, 50, 0.6713719964027405, 26512, NSURLConnection, TinyXML, 
xml, 0.1304309964179993, 100, 0.8043130040168762, 53217, NSURLConnection, TinyXML, 
xml, 0.19343501329422, 150, 0.7973650097846985, 79295, NSURLConnection, TinyXML, 
xml, 0.254086971282959, 200, 0.9797900319099426, 105981, NSURLConnection, TinyXML, 
xml, 0.05135703086853027, 50, 0.6481969952583313, 26582, NSURLConnection, GoogleXML, 
xml, 0.07635498046875, 100, 0.722989022731781, 52665, NSURLConnection, GoogleXML, 
xml, 0.1152069568634033, 150, 0.8928320407867432, 79326, NSURLConnection, GoogleXML, 
xml, 0.1511029601097107, 200, 0.9120840430259705, 105879, NSURLConnection, GoogleXML, 
xml, 0.07092702388763428, 50, 0.5777920484542847, 26696, NSURLConnection, APXML, 
xml, 0.1262679696083069, 100, 0.769008994102478, 53302, NSURLConnection, APXML, 
xml, 0.1880660057067871, 150, 0.9146069884300232, 79161, NSURLConnection, APXML, 
xml, 0.2517440319061279, 200, 0.9743769764900208, 104810, NSURLConnection, APXML, 
pbuf, 0.02362501621246338, 50, 0.4873210191726685, 13816, NSURLConnection, ProtocolBuffer, 
pbuf, 0.03126895427703857, 100, 0.6643210053443909, 27741, NSURLConnection, ProtocolBuffer, 
pbuf, 0.04599899053573608, 150, 0.8420379757881165, 40769, NSURLConnection, ProtocolBuffer, 
pbuf, 0.05748897790908813, 200, 0.8717100024223328, 54462, NSURLConnection, ProtocolBuffer, 
xml, 0.06332600116729736, 50, 0.597756028175354, 26593, NSURLConnection, AQXMLParser, 
xml, 0.1102570295333862, 100, 0.8101109862327576, 53058, NSURLConnection, AQXMLParser, 
xml, 0.1669759750366211, 150, 0.9621999859809875, 79363, NSURLConnection, AQXMLParser, 
xml, 0.2278059720993042, 200, 0.8892180323600769, 106126, NSURLConnection, AQXMLParser, 
json, 0.04520499706268311, 50, 1.040203034877777, 21429, ASIHTTPRequest, TouchJSON, 
json, 0.09026497602462769, 100, 0.7340060472488403, 42725, ASIHTTPRequest, TouchJSON, 
json, 0.1288430094718933, 150, 0.8390510082244873, 64487, ASIHTTPRequest, TouchJSON, 
json, 0.1732270121574402, 200, 0.801889955997467, 85205, ASIHTTPRequest, TouchJSON, 
json, 0.03282999992370605, 50, 0.5252879858016968, 21469, ASIHTTPRequest, SBJSON, 
json, 0.06626302003860474, 100, 0.5582260489463806, 42903, ASIHTTPRequest, SBJSON, 
json, 0.09786701202392578, 150, 0.6939319968223572, 64996, ASIHTTPRequest, SBJSON, 
json, 0.1274110078811646, 200, 0.6994979977607727, 86077, ASIHTTPRequest, SBJSON, 
json, 0.01150000095367432, 50, 0.6313419938087463, 21534, ASIHTTPRequest, JSONKit, 
json, 0.0190809965133667, 100, 0.5840680003166199, 42871, ASIHTTPRequest, JSONKit, 
json, 0.03024297952651978, 150, 0.7661340236663818, 64963, ASIHTTPRequest, JSONKit, 
json, 0.04298299551010132, 200, 0.7675530314445496, 86174, ASIHTTPRequest, JSONKit, 
json, 0.01621395349502563, 50, 0.5707820057868958, 21611, ASIHTTPRequest, YAJL, 
json, 0.03459596633911133, 100, 0.5929780006408691, 42899, ASIHTTPRequest, YAJL, 
json, 0.05079102516174316, 150, 0.8069170117378235, 64561, ASIHTTPRequest, YAJL, 
json, 0.06481802463531494, 200, 0.8717689514160156, 86475, ASIHTTPRequest, YAJL, 
json, 0.2569449543952942, 50, 0.5815709829330444, 21381, ASIHTTPRequest, BSJSON, 
json, 0.5125159621238708, 100, 0.5813899636268616, 42880, ASIHTTPRequest, BSJSON, 
json, 0.769012987613678, 150, 0.9073869585990906, 64885, ASIHTTPRequest, BSJSON, 
json, 1.014527976512909, 200, 1.119508028030396, 85976, ASIHTTPRequest, BSJSON, 
yaml, 0.04662597179412842, 50, 0.5653319954872131, 23427, ASIHTTPRequest, YAML, 
yaml, 0.09289902448654175, 100, 0.8641989827156067, 46468, ASIHTTPRequest, YAML, 
yaml, 0.1369380354881287, 150, 1.036190986633301, 69965, ASIHTTPRequest, YAML, 
