deserializer, limit, loaderTime, dataLoader, deserializerTime, dataLength, 
ProtocolBuffer, 50, 1.190080046653748, NSURLConnection, 0.09062695503234863, 13687, 
ProtocolBuffer, 100, 0.8223739862442017, NSURLConnection, 0.1525540351867676, 27373, 
ProtocolBuffer, 150, 0.8353009819984436, NSURLConnection, 0.2374860048294067, 41258, 
ProtocolBuffer, 200, 1.317919015884399, NSURLConnection, 0.3029959797859192, 54767, 
TouchJSON, 50, 1.021957993507385, ASIHTTPRequest, 0.1983099579811096, 21423, 
TouchJSON, 100, 0.9119969606399536, ASIHTTPRequest, 0.4034470319747925, 42854, 
TouchJSON, 150, 1.135829031467438, ASIHTTPRequest, 0.5827239751815796, 64507, 
TouchJSON, 200, 2.054948031902313, ASIHTTPRequest, 0.7777090072631836, 85764, 
SBJSON, 50, 1.158294975757599, ASIHTTPRequest, 0.1325159668922424, 21423, 
SBJSON, 100, 1.300897002220154, ASIHTTPRequest, 0.2579110264778137, 42854, 
SBJSON, 150, 1.36873596906662, ASIHTTPRequest, 0.3948180079460144, 64507, 
SBJSON, 200, 1.542550027370453, ASIHTTPRequest, 0.5261729955673218, 85764, 
YAML, 50, 0.6976999640464783, ASIHTTPRequest, 0.2329209446907043, 23178, 
YAML, 100, 1.589524030685425, ASIHTTPRequest, 0.4760839939117432, 46331, 
YAML, 150, 1.56583297252655, ASIHTTPRequest, 0.7012079954147339, 69700, 
YAML, 200, 1.651224970817566, ASIHTTPRequest, 0.9639829993247986, 92675, 
BinaryPlist, 50, 0.6607099771499634, ASIHTTPRequest, 0.01875001192092896, 17700, 
BinaryPlist, 100, 1.097684025764465, ASIHTTPRequest, 0.03666901588439941, 34852, 
BinaryPlist, 150, 1.170964956283569, ASIHTTPRequest, 0.0592380166053772, 51651, 
BinaryPlist, 200, 2.09801197052002, ASIHTTPRequest, 0.07402700185775757, 67643, 
XMLPlist, 50, 0.7339099645614624, ASIHTTPRequest, 0.06695598363876343, 37668, 
XMLPlist, 100, 1.310102999210358, ASIHTTPRequest, 0.1303719878196716, 75149, 
XMLPlist, 150, 2.054131984710693, ASIHTTPRequest, 0.1979299783706665, 112852, 
XMLPlist, 200, 2.86791205406189, ASIHTTPRequest, 0.2606980204582214, 150159, 
XMLFormattedPlist, 50, 1.784624993801117, ASIHTTPRequest, 0.06709200143814087, 47975, 
XMLFormattedPlist, 100, 1.467251002788544, ASIHTTPRequest, 0.1396170258522034, 95756, 
XMLFormattedPlist, 150, 2.60029399394989, ASIHTTPRequest, 0.2029869556427002, 143759, 
XMLFormattedPlist, 200, 3.274622023105621, ASIHTTPRequest, 0.2707059979438782, 191366, 
NSXMLParser, 50, 0.5360710024833679, ASIHTTPRequest, 0.2592390179634094, 26425, 
NSXMLParser, 100, 0.9683990478515625, ASIHTTPRequest, 0.5428979992866516, 52806, 
NSXMLParser, 150, 1.794531047344208, ASIHTTPRequest, 0.8093500137329102, 79409, 
NSXMLParser, 200, 1.657164037227631, ASIHTTPRequest, 1.096015989780426, 105616, 
TouchXML, 50, 0.5159209966659546, ASIHTTPRequest, 0.1727030277252197, 26425, 
TouchXML, 100, 0.8475430011749268, ASIHTTPRequest, 0.3463839888572693, 52806, 
TouchXML, 150, 1.175014019012451, ASIHTTPRequest, 0.5131329894065857, 79409, 
TouchXML, 200, 2.243553042411804, ASIHTTPRequest, 0.6901490092277527, 105616, 
LibXMLDom, 50, 0.5264930129051208, ASIHTTPRequest, 0.1066139936447144, 26425, 
LibXMLDom, 100, 0.7580230236053467, ASIHTTPRequest, 0.2132629752159119, 52806, 
LibXMLDom, 150, 0.966189980506897, ASIHTTPRequest, 0.3135860562324524, 79409, 
LibXMLDom, 200, 1.158100008964539, ASIHTTPRequest, 0.4116230010986328, 105616, 
LibXMLSAX, 50, 0.5252439975738525, ASIHTTPRequest, 0.2060070037841797, 26425, 
LibXMLSAX, 100, 0.7204279899597168, ASIHTTPRequest, 0.42774897813797, 52806, 
LibXMLSAX, 150, 1.910787999629974, ASIHTTPRequest, 0.6361749768257141, 79409, 
LibXMLSAX, 200, 1.679764986038208, ASIHTTPRequest, 0.832493007183075, 105616, 
CSV, 50, 0.4426169991493225, ASIHTTPRequest, 0.1554020047187805, 13340, 
CSV, 100, 0.5375190377235413, ASIHTTPRequest, 0.268189013004303, 26689, 
CSV, 150, 0.734548032283783, ASIHTTPRequest, 0.3867660164833069, 40272, 
CSV, 200, 0.6477490067481995, ASIHTTPRequest, 0.5079820156097412, 53451, 
TBXML, 50, 0.4837369918823242, ASIHTTPRequest, 0.06011700630187988, 26425, 
TBXML, 100, 0.7682919502258301, ASIHTTPRequest, 0.1202920079231262, 52806, 
TBXML, 150, 1.182702004909515, ASIHTTPRequest, 0.1799190044403076, 79409, 
TBXML, 200, 1.159008026123047, ASIHTTPRequest, 0.2381010055541992, 105616, 
KissXML, 50, 0.5551819801330566, ASIHTTPRequest, 0.1585850119590759, 26425, 
KissXML, 100, 0.7689100503921509, ASIHTTPRequest, 0.3063579797744751, 52806, 
KissXML, 150, 0.9065330028533936, ASIHTTPRequest, 0.4753219485282898, 79409, 
KissXML, 200, 1.091395974159241, ASIHTTPRequest, 0.5988569855690002, 105616, 
TinyXML, 50, 0.477124035358429, ASIHTTPRequest, 0.1846670508384705, 26425, 
TinyXML, 100, 0.9413129687309265, ASIHTTPRequest, 0.3656820058822632, 52806, 
TinyXML, 150, 0.9632049798965454, ASIHTTPRequest, 0.545956015586853, 79409, 
TinyXML, 200, 1.371607005596161, ASIHTTPRequest, 0.7318529486656189, 105616, 
GoogleXML, 50, 1.105057001113892, ASIHTTPRequest, 0.1472480297088623, 26425, 
GoogleXML, 100, 1.122568011283875, ASIHTTPRequest, 0.3029420375823975, 52806, 
GoogleXML, 150, 1.577407002449036, ASIHTTPRequest, 0.4457289576530457, 79409, 
GoogleXML, 200, 1.810257017612457, ASIHTTPRequest, 0.5922859907150269, 105616, 
APXML, 50, 0.4626370072364807, ASIHTTPRequest, 0.3409320116043091, 26425, 
APXML, 100, 0.9350059628486633, ASIHTTPRequest, 0.673445999622345, 52806, 
APXML, 150, 1.172392964363098, ASIHTTPRequest, 0.9936429858207703, 79409, 
APXML, 200, 2.26196700334549, ASIHTTPRequest, 1.340969026088715, 105616, 
ProtocolBuffer, 50, 0.461326003074646, ASIHTTPRequest, 0.07544100284576416, 13687, 
ProtocolBuffer, 100, 0.7703370451927185, ASIHTTPRequest, 0.154554009437561, 27373, 
ProtocolBuffer, 150, 1.011923015117645, ASIHTTPRequest, 0.230417013168335, 41258, 
ProtocolBuffer, 200, 1.038380026817322, ASIHTTPRequest, 0.3015850186347961, 54767, 
SOAP, 50, 1.231546998023987, SOAP, 0.1583519577980042, 41997, 
SOAP, 100, 1.056757986545563, SOAP, 0.3161669969558716, 83579, 
SOAP, 150, 1.315110981464386, SOAP, 0.4584770202636719, 125382, 
SOAP, 200, 1.583678007125854, SOAP, 0.6176339983940125, 166789, 
