format, deserializerTime, limit, loaderTime, dataLength, dataLoader, deserializer, 
xml, 0.07560896873474121, 200, 0.9593610167503357, 105388, NSURLConnection, TBXML, 
xml, 0.04540598392486572, 50, 0.7441970109939575, 26328, NSURLConnection, KissXML, 
xml, 0.08828699588775635, 100, 0.9591320157051086, 53123, NSURLConnection, KissXML, 
xml, 0.1282910108566284, 150, 1.178587973117828, 79765, NSURLConnection, KissXML, 
xml, 0.1684380173683167, 200, 1.211416006088257, 105551, NSURLConnection, KissXML, 
xml, 0.08482396602630615, 50, 0.8957279920578003, 26602, NSURLConnection, TinyXML, 
xml, 0.1642109751701355, 100, 0.8845620155334473, 52741, NSURLConnection, TinyXML, 
xml, 0.2451590299606323, 150, 1.112564027309418, 79093, NSURLConnection, TinyXML, 
xml, 0.3240410089492798, 200, 1.511907994747162, 105627, NSURLConnection, TinyXML, 
xml, 0.04990702867507935, 50, 0.7034199833869934, 26459, NSURLConnection, GoogleXML, 
xml, 0.09863102436065674, 100, 0.9366759657859802, 52913, NSURLConnection, GoogleXML, 
xml, 0.144292950630188, 150, 1.049530029296875, 78723, NSURLConnection, GoogleXML, 
xml, 0.1886340379714966, 200, 1.412697970867157, 105366, NSURLConnection, GoogleXML, 
xml, 0.08243995904922485, 50, 0.7644390463829041, 26332, NSURLConnection, APXML, 
xml, 0.1601579785346985, 100, 1.086399972438812, 52891, NSURLConnection, APXML, 
xml, 0.2380610108375549, 150, 1.186842978000641, 80244, NSURLConnection, APXML, 
xml, 0.3177759647369385, 200, 1.307145953178406, 105517, NSURLConnection, APXML, 
pbuf, 0.01922595500946045, 50, 0.7026990056037903, 13878, NSURLConnection, ProtocolBuffer, 
pbuf, 0.03910195827484131, 100, 0.8934749960899353, 27138, NSURLConnection, ProtocolBuffer, 
pbuf, 0.05565899610519409, 150, 0.9927880167961121, 40800, NSURLConnection, ProtocolBuffer, 
pbuf, 0.07458204030990601, 200, 1.116602957248688, 54781, NSURLConnection, ProtocolBuffer, 
xml, 0.07147502899169922, 50, 0.6851459741592407, 26598, NSURLConnection, AQXMLParser, 
xml, 0.143297016620636, 100, 0.8627859950065613, 53038, NSURLConnection, AQXMLParser, 
xml, 0.2142429947853088, 150, 1.143297016620636, 79905, NSURLConnection, AQXMLParser, 
xml, 0.2837929725646973, 200, 1.234295010566711, 105871, NSURLConnection, AQXMLParser, 
json, 0.05525404214859009, 50, 1.222169995307922, 21355, ASIHTTPRequest, TouchJSON, 
json, 0.1095059514045715, 100, 0.9031990170478821, 42916, ASIHTTPRequest, TouchJSON, 
json, 0.163133978843689, 150, 1.087724030017853, 63994, ASIHTTPRequest, TouchJSON, 
json, 0.21635502576828, 200, 1.211981952190399, 85838, ASIHTTPRequest, TouchJSON, 
json, 0.04342001676559448, 50, 0.809734046459198, 21766, ASIHTTPRequest, SBJSON, 
json, 0.08248800039291382, 100, 0.8788779973983765, 43164, ASIHTTPRequest, SBJSON, 
json, 0.1435369849205017, 150, 1.059234976768494, 64909, ASIHTTPRequest, SBJSON, 
json, 0.1631700396537781, 200, 0.9915280342102051, 85759, ASIHTTPRequest, SBJSON, 
json, 0.01746296882629395, 50, 0.7746189832687378, 21777, ASIHTTPRequest, JSONKit, 
json, 0.02583402395248413, 100, 1.030454993247986, 42913, ASIHTTPRequest, JSONKit, 
json, 0.0404999852180481, 150, 1.14995402097702, 64495, ASIHTTPRequest, JSONKit, 
json, 0.05239200592041016, 200, 1.226069986820221, 86160, ASIHTTPRequest, JSONKit, 
json, 0.02105599641799927, 50, 0.7347519993782043, 21504, ASIHTTPRequest, YAJL, 
json, 0.04309898614883423, 100, 0.9427579641342163, 42894, ASIHTTPRequest, YAJL, 
json, 0.06573301553726196, 150, 1.022296011447906, 64506, ASIHTTPRequest, YAJL, 
json, 0.08531498908996582, 200, 0.9244459867477417, 86353, ASIHTTPRequest, YAJL, 
json, 0.3282380104064941, 50, 0.7190739512443542, 21466, ASIHTTPRequest, BSJSON, 
json, 0.6429019570350647, 100, 0.9398699998855591, 43342, ASIHTTPRequest, BSJSON, 
json, 0.9556249976158142, 150, 1.196426033973694, 64733, ASIHTTPRequest, BSJSON, 
json, 1.403909981250763, 200, 1.229224979877472, 85915, ASIHTTPRequest, BSJSON, 
yaml, 0.06341499090194702, 50, 1.080128967761993, 23180, ASIHTTPRequest, YAML, 
yaml, 0.1284419894218445, 100, 1.183957040309906, 46345, ASIHTTPRequest, YAML, 
yaml, 0.183635950088501, 150, 1.228208959102631, 69788, ASIHTTPRequest, YAML, 
yaml, 0.2400590181350708, 200, 1.174701988697052, 92777, ASIHTTPRequest, YAML, 
binplist, 0.006103038787841797, 50, 0.8449980020523071, 17652, ASIHTTPRequest, BinaryPlist, 
binplist, 0.0143430233001709, 100, 1.161935985088348, 34398, ASIHTTPRequest, BinaryPlist, 
binplist, 0.01840299367904663, 150, 1.211130023002625, 51166, ASIHTTPRequest, BinaryPlist, 
binplist, 0.03094696998596191, 200, 1.283781051635742, 67886, ASIHTTPRequest, BinaryPlist, 
xmlplist, 0.01856201887130737, 50, 1.102660953998566, 37545, ASIHTTPRequest, XMLPlist, 
xmlplist, 0.03510403633117676, 100, 1.280018985271454, 75295, ASIHTTPRequest, XMLPlist, 
xmlplist, 0.05540698766708374, 150, 1.29709404706955, 113230, ASIHTTPRequest, XMLPlist, 
xmlplist, 0.07087796926498413, 200, 1.425942003726959, 150156, ASIHTTPRequest, XMLPlist, 
xmlplistformatted, 0.02407604455947876, 50, 0.7478199601173401, 48000, ASIHTTPRequest, XMLFormattedPlist, 
xmlplistformatted, 0.03703701496124268, 100, 1.096557974815369, 96244, ASIHTTPRequest, XMLFormattedPlist, 
xmlplistformatted, 0.0583760142326355, 150, 1.447713017463684, 143703, ASIHTTPRequest, XMLFormattedPlist, 
xmlplistformatted, 0.0726049542427063, 200, 1.429995000362396, 191111, ASIHTTPRequest, XMLFormattedPlist, 
xml, 0.06384801864624023, 50, 0.8229979872703552, 26590, ASIHTTPRequest, NSXMLParser, 
xml, 0.1319729685783386, 100, 0.8925219774246216, 53136, ASIHTTPRequest, NSXMLParser, 
xml, 0.2048200368881226, 150, 1.242606997489929, 78681, ASIHTTPRequest, NSXMLParser, 
xml, 0.2592549920082092, 200, 1.202044010162354, 105760, ASIHTTPRequest, NSXMLParser, 
xml, 0.05281704664230347, 50, 0.8303250074386597, 26268, ASIHTTPRequest, TouchXML, 
xml, 0.1022550463676453, 100, 1.154682993888855, 52619, ASIHTTPRequest, TouchXML, 
xml, 0.1538829803466797, 150, 1.17213499546051, 79370, ASIHTTPRequest, TouchXML, 
xml, 0.2019460201263428, 200, 1.191218972206116, 105859, ASIHTTPRequest, TouchXML, 
xml, 0.03617602586746216, 50, 1.085085034370422, 26240, ASIHTTPRequest, LibXMLDom, 
xml, 0.07003200054168701, 100, 1.248839020729065, 52860, ASIHTTPRequest, LibXMLDom, 
xml, 0.1044620275497437, 150, 1.076915979385376, 78992, ASIHTTPRequest, LibXMLDom, 
xml, 0.1309590339660645, 200, 1.592012047767639, 105602, ASIHTTPRequest, LibXMLDom, 
xml, 0.05559796094894409, 50, 0.7579659819602966, 26536, ASIHTTPRequest, LibXMLSAX, 
xml, 0.1055589914321899, 100, 1.048662960529327, 52666, ASIHTTPRequest, LibXMLSAX, 
xml, 0.1694050431251526, 150, 1.102105021476746, 79147, ASIHTTPRequest, LibXMLSAX, 
xml, 0.2195810079574585, 200, 1.177918016910553, 106120, ASIHTTPRequest, LibXMLSAX, 
csv, 0.04886800050735474, 50, 0.7980769872665405, 13562, ASIHTTPRequest, CSV, 
csv, 0.08128899335861206, 100, 0.8562729954719543, 26632, ASIHTTPRequest, CSV, 
csv, 0.1162180304527283, 150, 0.9710879921913147, 40424, ASIHTTPRequest, CSV, 
csv, 0.1545909643173218, 200, 0.9818300008773804, 53307, ASIHTTPRequest, CSV, 
xml, 0.02338302135467529, 50, 0.8441569805145264, 26319, ASIHTTPRequest, TBXML, 
xml, 0.04246401786804199, 100, 1.021692991256714, 52593, ASIHTTPRequest, TBXML, 
xml, 0.06357097625732422, 150, 1.004620015621185, 79339, ASIHTTPRequest, TBXML, 
xml, 0.07856398820877075, 200, 1.29440701007843, 105849, ASIHTTPRequest, TBXML, 
xml, 0.04711097478866577, 50, 0.7379089593887329, 26620, ASIHTTPRequest, KissXML, 
xml, 0.09859001636505127, 100, 1.016888976097107, 53015, ASIHTTPRequest, KissXML, 
xml, 0.1402100324630737, 150, 1.021619021892548, 79925, ASIHTTPRequest, KissXML, 
xml, 0.1986269950866699, 200, 1.27369898557663, 106028, ASIHTTPRequest, KissXML, 
xml, 0.0889209508895874, 50, 1.020574986934662, 26317, ASIHTTPRequest, TinyXML, 
xml, 0.1782400012016296, 100, 1.159191012382507, 53074, ASIHTTPRequest, TinyXML, 
xml, 0.2640500068664551, 150, 1.231348991394043, 79507, ASIHTTPRequest, TinyXML, 
xml, 0.3519899845123291, 200, 1.255406975746155, 105304, ASIHTTPRequest, TinyXML, 
xml, 0.05593401193618774, 50, 3.930381000041962, 26608, ASIHTTPRequest, GoogleXML, 
xml, 0.1121749877929688, 100, 2.150261998176575, 52894, ASIHTTPRequest, GoogleXML, 
xml, 0.1618460416793823, 150, 3.573301017284393, 79328, ASIHTTPRequest, GoogleXML, 
xml, 0.2114279866218567, 200, 1.751999020576477, 106062, ASIHTTPRequest, GoogleXML, 
xml, 0.08715403079986572, 50, 0.9996620416641235, 26536, ASIHTTPRequest, APXML, 
xml, 0.1744310259819031, 100, 1.115896046161652, 52567, ASIHTTPRequest, APXML, 
xml, 0.2583550214767456, 150, 1.390565991401672, 79592, ASIHTTPRequest, APXML, 
xml, 0.3400149941444397, 200, 1.493928015232086, 105618, ASIHTTPRequest, APXML, 
pbuf, 0.02021199464797974, 50, 0.9415770173072815, 13739, ASIHTTPRequest, ProtocolBuffer, 
pbuf, 0.0377190113067627, 100, 0.9122750163078308, 27666, ASIHTTPRequest, ProtocolBuffer, 
pbuf, 0.06001299619674683, 150, 1.124745965003967, 41242, ASIHTTPRequest, ProtocolBuffer, 
pbuf, 0.08586001396179199, 200, 1.095147013664246, 54908, ASIHTTPRequest, ProtocolBuffer, 
xml, 0.07927000522613525, 50, 0.8265520334243774, 26669, ASIHTTPRequest, AQXMLParser, 
xml, 0.1647120118141174, 100, 1.312955021858215, 52683, ASIHTTPRequest, AQXMLParser, 
xml, 0.231095016002655, 150, 1.145383954048157, 78974, ASIHTTPRequest, AQXMLParser, 
xml, 0.3069040179252625, 200, 1.444881021976471, 105788, ASIHTTPRequest, AQXMLParser, 
soap, 0.04239004850387573, 50, 1.052007019519806, 41997, SOAP, SOAP, 
soap, 0.08531105518341064, 100, 0.8889190554618835, 83579, SOAP, SOAP, 
soap, 0.121042013168335, 150, 1.236064016819, 125382, SOAP, SOAP, 
soap, 0.1600500345230103, 200, 1.337915003299713, 166789, SOAP, SOAP, 
