deserializer, limit, loaderTime, dataLoader, deserializerTime, dataLength, 
ProtocolBuffer, 50, 4.640702962875366, NSURLConnection, 0.08907097578048706, 13687, 
ProtocolBuffer, 100, 1.341651976108551, NSURLConnection, 0.1254670023918152, 27373, 
ProtocolBuffer, 150, 1.659698009490967, NSURLConnection, 0.2296340465545654, 41258, 
ProtocolBuffer, 200, 0.8408300280570984, NSURLConnection, 0.2621909976005554, 54767, 
TouchJSON, 50, 1.567528009414673, ASIHTTPRequest, 0.1634309887886047, 21423, 
TouchJSON, 100, 0.7045630216598511, ASIHTTPRequest, 0.3124369978904724, 42854, 
TouchJSON, 150, 0.8666850328445435, ASIHTTPRequest, 0.4679540395736694, 64507, 
TouchJSON, 200, 0.7432990074157715, ASIHTTPRequest, 0.6207119822502136, 85764, 
SBJSON, 50, 0.5924190282821655, ASIHTTPRequest, 0.103477954864502, 21423, 
SBJSON, 100, 0.5147200226783752, ASIHTTPRequest, 0.2096489667892456, 42854, 
SBJSON, 150, 0.8027579784393311, ASIHTTPRequest, 0.3237089514732361, 64507, 
SBJSON, 200, 0.8981969952583313, ASIHTTPRequest, 0.427498996257782, 85764, 
YAML, 50, 0.5826470255851746, ASIHTTPRequest, 0.1910589933395386, 23178, 
YAML, 100, 0.8329280018806458, ASIHTTPRequest, 0.3807010054588318, 46331, 
YAML, 150, 1.045992016792297, ASIHTTPRequest, 0.570796012878418, 69700, 
YAML, 200, 1.264814019203186, ASIHTTPRequest, 0.7689809799194336, 92675, 
BinaryPlist, 50, 0.6526079773902893, ASIHTTPRequest, 0.01565802097320557, 17700, 
BinaryPlist, 100, 1.207513988018036, ASIHTTPRequest, 0.03200697898864746, 34852, 
BinaryPlist, 150, 1.19405198097229, ASIHTTPRequest, 0.04563295841217041, 51651, 
BinaryPlist, 200, 1.381192028522491, ASIHTTPRequest, 0.05638498067855835, 67643, 
XMLPlist, 50, 0.5514969825744629, ASIHTTPRequest, 0.05165499448776245, 37668, 
XMLPlist, 100, 0.7618079781532288, ASIHTTPRequest, 0.1045699715614319, 75149, 
XMLPlist, 150, 1.110318005084991, ASIHTTPRequest, 0.16007399559021, 112852, 
XMLPlist, 200, 1.0658900141716, ASIHTTPRequest, 0.2092719674110413, 150159, 
XMLFormattedPlist, 50, 1.009233951568604, ASIHTTPRequest, 0.05259501934051514, 47975, 
XMLFormattedPlist, 100, 0.9711040258407593, ASIHTTPRequest, 0.1094849705696106, 95756, 
XMLFormattedPlist, 150, 1.101830005645752, ASIHTTPRequest, 0.173740029335022, 143759, 
XMLFormattedPlist, 200, 1.476173996925354, ASIHTTPRequest, 0.2206549644470215, 191366, 
NSXMLParser, 50, 0.5709739923477173, ASIHTTPRequest, 0.220894992351532, 26425, 
NSXMLParser, 100, 0.8026059865951538, ASIHTTPRequest, 0.454215943813324, 52806, 
NSXMLParser, 150, 0.9722050428390503, ASIHTTPRequest, 0.6834359765052795, 79409, 
NSXMLParser, 200, 1.351429998874664, ASIHTTPRequest, 0.9124959707260132, 105616, 
TouchXML, 50, 0.512520968914032, ASIHTTPRequest, 0.1444680094718933, 26425, 
TouchXML, 100, 0.8797569870948792, ASIHTTPRequest, 0.294543981552124, 52806, 
TouchXML, 150, 0.9344630241394043, ASIHTTPRequest, 0.4322839975357056, 79409, 
